AID,SERVICE_YEAR,QUALITY_SERVICE,Service,INDICATOR_ID,Ruleset,Care domain (CQRS short domain name),DPO_FLG,INDICATOR_TYPE,INDICATOR_ID,INDICATOR_DESCRIPTION,MEASURE_TYPE,MEASURE,MEASURE_DESCRIPTION,DPO,DPO_DESCRIPTION,DPO_BREAKDOWN,CQRS short code
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",Exclusion,PAT_AGEU65,PAT_AGEU65,n/a,n/a,n/a,PAT_AGEU65
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI023,Early Cancer Diagnosis,NCD,0,FI,NCDMI023,Percentage of patients who were placed on an urgent referral pathway for suspected cancer.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI026,Vaccination & Immunisation,NCD,0,FI,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUDEC_DAT,FLUDEC_DAT,n/a,n/a,n/a,FLUDEC_DAT
tbc,2023-24,NCD,NCD,NCDMI026,Vaccination & Immunisation,NCD,0,FI,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUEXPCON,FLUEXPCON,n/a,n/a,n/a,FLUEXPCON
tbc,2023-24,NCD,NCD,NCDMI026,Vaccination & Immunisation,NCD,0,FI,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI026,Vaccination & Immunisation,NCD,0,FI,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,XFLU_DAT,XFLU_DAT,n/a,n/a,n/a,XFLU_DAT
tbc,2023-24,NCD,NCD,NCDMI060,Tackling Health Inequalities,NCD,0,FI,NCDMI060,Percentage of registered patients who were given the opportunity to state their ethnicity but chose not to.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI089,Environmental Sustainability,NCD,0,FI,NCDMI089,Percentage of salbutamol inhaler prescriptions that are lower carbon.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI103,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI103,Percentage of patients aged 65 years or over and with an irregular pulse who either received an electrocardiogram or were referred for an electrocardiogram.,Exclusion,PAT_AGEU65,PAT_AGEU65,n/a,n/a,n/a,PAT_AGEU65
tbc,2023-24,NCD,NCD,NCDMI106,Personalised Care,NCD,0,FI,NCDMI106,Number of General Practitioner consultations per patient currently being seen by a social prescribing service.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI122,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI122,Percentage of patients aged 18 years or over with heart failure who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI129,Tackling Health Inequalities,NCD,0,FI,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,Exclusion,PAT_ETHWNS,PAT_ETHWNS,n/a,n/a,n/a,PAT_ETHWNS
tbc,2023-24,NCD,NCD,NCDMI130,Tackling Health Inequalities,NCD,0,FI,NCDMI130,Percentage of patients aged 16 years or over who have received a second dose of a Covid 19 vaccination,PCA,C19CON_DAT,C19CON_DAT,n/a,n/a,n/a,C19CON_DAT
tbc,2023-24,NCD,NCD,NCDMI130,Tackling Health Inequalities,NCD,0,FI,NCDMI130,Percentage of patients aged 16 years or over who have received a second dose of a Covid 19 vaccination,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI132,Tackling Health Inequalities,NCD,0,FI,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI141,Workforce,NCD,0,FI,NCDMI141,Percentage of registered patients who had at least one encounter with a First Contact Physiotherapist.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI146,Workforce,NCD,0,FI,NCDMI146,"Number of encounters with a Podiatrist, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI176,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI176,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins.",Exclusion,CVDPAL_DAT,CVDPAL_DAT,n/a,n/a,n/a,CVDPAL_DAT
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",PCA,FLUINVITE1,FLUINVITE1,n/a,n/a,n/a,FLUINVITE1
tbc,2023-24,NCD,NCD,NCD004,Vaccination & Immunisation,NCD,0,FI,NCD004,Percentage of patients aged two or three years on 31 August of the relevant financial year who received a seasonal influenza vaccination between 1 September and 31 March.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",PCA,ABPDEC12M,ABPDEC12M,n/a,n/a,n/a,ABPDEC12M
tbc,2023-24,NCD,NCD,NCD102,Cardiovascular Disease Prevention,NCD,0,FI,NCD102,Percentage of patients aged 29 and under with a total cholesterol greater than 7.5mmol/L OR aged 30 and over with a total cholesterol greater than 9.0mmol/L who have been either: (i) diagnosed with secondary hyperlipidaemia; (ii) clinically assessed for familial hypercholesterolaemia; (iii) referred for assessment for familial hypercholesterolemia; or (iv) genetically diagnosed with familial hypercholesterolaemia.,PCA,FAMHYPRDEC,FAMHYPRDEC,n/a,n/a,n/a,FAMHYPRDEC
tbc,2023-24,NCD,NCD,NCD112,Cancer,NCD,0,FI,NCD112,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded either in the twenty-one days leading up to the referral, or in the fourteen days after the referral.",PCA,FITNIDAT,FITNIDAT,n/a,n/a,n/a,FITNIDAT
tbc,2023-24,NCD,NCD,NCD117,Cardiovascular Disease Prevention,NCD,0,FI,NCD117,"Percentage of men aged 50 years or over and women aged 55 years or over, without established Cardiovascular Disease and not on lipid lowering therapy, who have a QRISK score recorded on their GP record in the preceding five years and who have a recording of cholesterol levels, blood pressure and smoking status in the 12 months preceding recording of the most recent QRISK score",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD120,Tackling Health Inequalities,NCD,0,FI,NCD120,"Percentage of patients on the QOF Learning Disability register aged 14 or over, who received an annual Learning Disability Health Check and have a completed Health Action Plan, in addition to a recording of ethnicity.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI003,Personalised Care,NCD,0,FI,NCDMI003,Percentage of registered patients whose care has been discussed as part of a shared decision-making process.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI025,Vaccination & Immunisation,NCD,0,FI,NCDMI025,Percentage of patients in long stay residential or homes who received a seasonal influenza vaccination between 1 September and 31 March.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI102,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI102,"Percentage of patients aged 18 years or over with an observation indicating suspected atrial fibrillation recorded during the financial year (including presentations of breathlessness, palpitations, syncope or dizziness, or chest discomfort) who received a pulse check.",Exclusion,BTHPALDIZC,BTHPALDIZC,n/a,n/a,n/a,BTHPALDIZC
tbc,2023-24,NCD,NCD,NCDMI120,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI120,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant and an anti-platelet, who were not prescribed a gastro-protective.",Exclusion,NOCOAGPLAT,NOCOAGPLAT,n/a,n/a,n/a,NOCOAGPLAT
tbc,2023-24,NCD,NCD,NCDMI120,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI120,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant and an anti-platelet, who were not prescribed a gastro-protective.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI134,Tackling Health Inequalities,NCD,0,FI,NCDMI134,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses who received all six elements of the Physical Health Check for people with Severe Mental Illness.",Exclusion,MH_MHREM,MH_MHREM,n/a,n/a,n/a,MH_MHREM
tbc,2023-24,NCD,NCD,NCDMI151,Workforce,NCD,0,FI,NCDMI151,Percentage of registered patients who had at least one encounter with an Occupational Therapist.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI171,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI171,Percentage of patients aged 75 years or over on a long-term prescription of an angiotensin converting enzyme (ACE) inhibitor or a loop diuretic who have not had their renal function and electrolytes recorded in the previous 15 months.,Exclusion,NOACELOOP,NOACELOOP,n/a,n/a,n/a,NOACELOOP
tbc,2023-24,NCD,NCD,NCDMI176,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI176,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins.",Exclusion,P_AGE25_84,P_AGE25_84,n/a,n/a,n/a,P_AGE25_84
tbc,2023-24,NCD,NCD,NCDMI181,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI181,Percentage of patients living with severe frailty who received a Structured Medication Review.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI182,Tackling Health Inequalities,NCD,0,FI,NCDMI182,"Percentage of patients on the QOF Learning Disability register aged 14 years or over, who received an annual Learning Disability Health Check and a completed Health Action Plan.",Exclusion,PAT_AGEU14,PAT_AGEU14,n/a,n/a,n/a,PAT_AGEU14
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCD018,Enhanced Health in Care Homes,NCD,0,FI,NCD018,"Percentage of care home residents aged 18 years or over, who had a Personalised Care and Support Plan agreed or reviewed.",PCA,PCSPDEC,PCSPDEC,n/a,n/a,n/a,PCSPDEC
tbc,2023-24,NCD,NCD,NCD121,Cardiovascular Disease Prevention,NCD,0,FI,NCD121,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease or diabetes and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins, or where a statin is declined or clinically unsuitable, another lipid-lowering therapy.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD121,Cardiovascular Disease Prevention,NCD,0,FI,NCD121,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease or diabetes and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins, or where a statin is declined or clinically unsuitable, another lipid-lowering therapy.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD123,Cancer,NCD,0,FI,NCD123,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded in the twenty-one days leading up to the referral.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI026,Vaccination & Immunisation,NCD,0,FI,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI027,Vaccination & Immunisation,NCD,0,FI,NCDMI027,"Percentage of patients on the QOF Mental Health register for schizophrenia, bipolar affective disorder and other psychoses and either aged 65 years or over, or aged between 18 and 64 years inclusive and in a clinical at-risk group, who received a seasonal influenza vaccination between 1 September and 31 March.",Exclusion,NATRISKU18,NATRISKU18,n/a,n/a,n/a,NATRISKU18
tbc,2023-24,NCD,NCD,NCDMI028,Tackling Health Inequalities,NCD,0,FI,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,Exclusion,PAT_AGEU14,PAT_AGEU14,n/a,n/a,n/a,PAT_AGEU14
tbc,2023-24,NCD,NCD,NCDMI061,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",PCA,STATDECAW,STATDECAW,n/a,n/a,n/a,STATDECAW
tbc,2023-24,NCD,NCD,NCDMI103,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI103,Percentage of patients aged 65 years or over and with an irregular pulse who either received an electrocardiogram or were referred for an electrocardiogram.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI110,Personalised Care,NCD,0,FI,NCDMI110,Number of consultations per registered patient.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI113,Enhanced Health in Care Homes,NCD,0,FI,NCDMI113,Percentage of permanent care home residents aged 18 years or over with a preferred place of death recorded.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI146,Workforce,NCD,0,FI,NCDMI146,"Number of encounters with a Podiatrist, per registered patient.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI154,Workforce,NCD,0,FI,NCDMI154,"Number of encounters with a Health and Wellbeing Coach, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI156,Workforce,NCD,0,FI,NCDMI156,Number of encounters with a Care Coordinator per registered patient.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI171,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI171,Percentage of patients aged 75 years or over on a long-term prescription of an angiotensin converting enzyme (ACE) inhibitor or a loop diuretic who have not had their renal function and electrolytes recorded in the previous 15 months.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI172,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI172,Percentage of patients aged 18 years or over prescribed methotrexate for at least 3 months without a full blood count in the previous 3 months.,Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI180,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI180,Percentage of patients at risk of harm due to medication errors who received a Structured Medication Review.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI188,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI188,Percentage of patients using potentially addictive medicines who received a Structured Medication Review.,PCA,PALCARDAT2,PALCARDAT2,n/a,n/a,n/a,PALCARDAT2
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",PCA,PALCARDAT2,PALCARDAT2,n/a,n/a,n/a,PALCARDAT2
tbc,2023-24,NCD,NCD,NCD110,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCD110,"Percentage of patients aged 18 years or over prescribed aspirin and another anti-platelet in the last 3 months of the previous financial year, who, in the three months to the end of the reporting period, were either (i) no longer prescribed aspirin and/or no longer prescribed an anti-platelet or (ii) prescribed a gastro-protective in addition to both aspirin and another anti-platelet.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI061,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",PCA,TXSTAT_DAT,TXSTAT_DAT,n/a,n/a,n/a,TXSTAT_DAT
tbc,2023-24,NCD,NCD,NCDMI064,Personalised Care,NCD,0,FI,NCDMI064,"Percentage of patients with a long-term condition, whose care was discussed as part of a shared decision-making conversation.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI102,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI102,"Percentage of patients aged 18 years or over with an observation indicating suspected atrial fibrillation recorded during the financial year (including presentations of breathlessness, palpitations, syncope or dizziness, or chest discomfort) who received a pulse check.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI105,Personalised Care,NCD,0,FI,NCDMI105,Number of Social Prescribing Link Worker consultations per patient currently being seen by a social prescribing service.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI119,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI119,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant, who were prescribed an oral NSAID.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI122,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI122,Percentage of patients aged 18 years or over with heart failure who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI132,Tackling Health Inequalities,NCD,0,FI,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Exclusion,PAT_ETHWNS,PAT_ETHWNS,n/a,n/a,n/a,PAT_ETHWNS
tbc,2023-24,NCD,NCD,NCDMI142,Workforce,NCD,0,FI,NCDMI142,"Number of encounters with a Physician Associate, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI143,Workforce,NCD,0,FI,NCDMI143,Percentage of registered patients who had at least one encounter with a Physician Associate.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI150,Workforce,NCD,0,FI,NCDMI150,"Number of encounters with an Occupational Therapist, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI155,Workforce,NCD,0,FI,NCDMI155,Percentage of registered patients who had at least one encounter with a Health and Wellbeing Coach.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI177,Respiratory Care,NCD,0,FI,NCDMI177,"Percentage of patients on the QOF Asthma Register who received three or more inhaled corticosteroid (ICS, inclusive of ICS/LABA) prescriptions over the previous 12 months.",PCA,AST_DAT9M,AST_DAT9M,n/a,n/a,n/a,AST_DAT9M
tbc,2023-24,NCD,NCD,NCDMI180,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI180,Percentage of patients at risk of harm due to medication errors who received a Structured Medication Review.,Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",PCA,XFLU_DAT,XFLU_DAT,n/a,n/a,n/a,XFLU_DAT
tbc,2023-24,NCD,NCD,NCD112,Cancer,NCD,0,FI,NCD112,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded either in the twenty-one days leading up to the referral, or in the fourteen days after the referral.",Exclusion,GICANREF,GICANREF,n/a,n/a,n/a,GICANREF
tbc,2023-24,NCD,NCD,NCDMI025,Vaccination & Immunisation,NCD,0,FI,NCDMI025,Percentage of patients in long stay residential or homes who received a seasonal influenza vaccination between 1 September and 31 March.,Exclusion,CARHOME_18,CARHOME_18,n/a,n/a,n/a,CARHOME_18
tbc,2023-24,NCD,NCD,NCDMI025,Vaccination & Immunisation,NCD,0,FI,NCDMI025,Percentage of patients in long stay residential or homes who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUINVITE1,FLUINVITE1,n/a,n/a,n/a,FLUINVITE1
tbc,2023-24,NCD,NCD,NCDMI061,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",PCA,CHOLMX_DAT,CHOLMX_DAT,n/a,n/a,n/a,CHOLMX_DAT
tbc,2023-24,NCD,NCD,NCDMI068,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI068,Mean number of structured medication reviews undertaken per registered patient.,PCA,STRMEDRVDC,STRMEDRVDC,n/a,n/a,n/a,STRMEDRVDC
tbc,2023-24,NCD,NCD,NCDMI101,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI101,"Percentage of patients aged 65 years or over and who received a blood pressure check, who received a pulse check",Exclusion,PAT_AGEU65,PAT_AGEU65,n/a,n/a,n/a,PAT_AGEU65
tbc,2023-24,NCD,NCD,NCDMI123,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI123,Percentage of patients aged 18 years or over with an eGFR less than 45 who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Exclusion,EGFRB3ML45,EGFRB3ML45,n/a,n/a,n/a,EGFRB3ML45
tbc,2023-24,NCD,NCD,NCDMI123,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI123,Percentage of patients aged 18 years or over with an eGFR less than 45 who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI137,Tackling Health Inequalities,NCD,0,FI,NCDMI137,Number of patients recorded as having a diagnosis of autism,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI174,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI174,Percentage of patients aged 18 years or over prescribed lithium for at least 3 months without a lithium concentration check in the previous 3 months.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI175,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI175,Percentage of patients aged 18 years or over prescribed amiodarone for at least 6 months without a thyroid function test (TFT) in the previous 6 months.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI182,Tackling Health Inequalities,NCD,0,FI,NCDMI182,"Percentage of patients on the QOF Learning Disability register aged 14 years or over, who received an annual Learning Disability Health Check and a completed Health Action Plan.",Exclusion,LD_DAT,LD_DAT,n/a,n/a,n/a,LD_DAT
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",PCA,FLUEXPCON,FLUEXPCON,n/a,n/a,n/a,FLUEXPCON
tbc,2023-24,NCD,NCD,NCDMI200,Tackling Health Inequalities,NCD,0,FI,NCDMI200,Percentage of registered patients with a recording of ethnicity.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI200,Tackling Health Inequalities,NCD,0,FI,NCDMI200,Percentage of registered patients with a recording of ethnicity.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
